# graze_gui baked area ephemeris table (DE421, ICRF equatorial J2000, km, km/s)
# columns: JD_TT  moon_x moon_y moon_z  sun_x sun_y sun_z  earthvel_x earthvel_y earthvel_z
# generated by gen_area_ephemeris.py -- see file header for data provenance
# range: 2025-01-01 to 2030-06-01 UTC, step 60.0 min
47449
2460677.542467407 230732.612458533 -263674.045221929 -143019.748818394 29409020.676789727 -132245220.062468037 -57326979.555345356 -29.669740450 -5.578664124 -2.419078961
2460677.584134074 233620.114121347 -261566.598318826 -141879.430456842 29515868.891418394 -132225121.496953979 -57318264.991432793 -29.665242601 -5.598594636 -2.427727968
2460677.625800741 236485.036483218 -259434.241264142 -140725.546517302 29622700.885102917 -132204951.184503853 -57309519.292488717 -29.660727687 -5.618521526 -2.436375350
2460677.667467407 239327.079473907 -257277.154967982 -139558.195136810 29729516.594089054 -132184709.138589457 -57300742.464592151 -29.656195737 -5.638444811 -2.445021093
2460677.709134074 242145.944953329 -255095.523180602 -138377.476002120 29836315.958235748 -132164395.372082621 -57291934.513565995 -29.651646752 -5.658364415 -2.453665189
2460677.750800741 244941.336655762 -252889.532548916 -137183.490380256 29943098.917433020 -132144009.897927821 -57283095.445268482 -29.647080742 -5.678280383 -2.462307625
2460677.792467407 247712.960138567 -250659.372677427 -135976.341151469 30049865.408023112 -132123552.729828984 -57274225.265891127 -29.642497715 -5.698192626 -2.470948398
2460677.834134074 250460.523010757 -248405.235965516 -134756.132721155 30156615.369961474 -132103023.880882189 -57265323.981365800 -29.637897689 -5.718101189 -2.479587458
2460677.875800741 253183.734879025 -246127.317664917 -133522.971050927 30263348.743236184 -132082423.364255756 -57256391.597659521 -29.633280654 -5.738006026 -2.488224849
2460677.917467407 255882.307298422 -243825.815941503 -132276.963692045 30370065.464290861 -132061751.193883836 -57247428.121075287 -29.628646649 -5.757907063 -2.496860541
2460677.959134074 258555.953995569 -241500.931706236 -131018.219693870 30476765.473182201 -132041007.383085415 -57238433.557653055 -29.623995658 -5.777804345 -2.505494520
2460678.000800741 261204.390816492 -239152.868673573 -129746.849635452 30583448.710001167 -132020191.945250496 -57229407.913467608 -29.619327694 -5.797697842 -2.514126785
2460678.042467407 263827.335679282 -236781.833424069 -128462.965659397 30690115.111297470 -131999304.894541949 -57220351.194932483 -29.614642784 -5.817587525 -2.522757329
2460678.084134074 266424.508791665 -234388.035229134 -127166.681376952 30796764.617233824 -131978346.244499326 -57211263.408194706 -29.609940924 -5.837473378 -2.531386100
2460678.125800741 268995.632600676 -231971.686110334 -125858.111900073 30903397.168008745 -131957316.008732691 -57202144.559435733 -29.605222128 -5.857355356 -2.540013157
2460678.167467407 271540.431747273 -229533.000902777 -124537.373875725 31010012.700282801 -131936214.201631591 -57192994.655178554 -29.600486401 -5.877233490 -2.548638411
2460678.209134074 274058.633278040 -227072.197073833 -123204.585387666 31116611.154329371 -131915040.836953998 -57183813.701676212 -29.595733762 -5.897107705 -2.557261929
2460678.250800741 276549.966596682 -224589.494783294 -121859.865988997 31223192.470459174 -131893795.928527996 -57174601.705215640 -29.590964209 -5.916977987 -2.565883666
2460678.292467407 279014.163420614 -222085.116947517 -120503.336736855 31329756.585448213 -131872479.490967453 -57165358.672428161 -29.586177766 -5.936844364 -2.574503601
2460678.334134074 281450.957986539 -219559.289052252 -119135.120091007 31436303.439685132 -131851091.538246781 -57156084.609671511 -29.581374440 -5.956706733 -2.583121732
2460678.375800741 283860.087003778 -217012.239213652 -117755.339946842 31542832.973597415 -131829632.084409773 -57146779.523337014 -29.576554243 -5.976565167 -2.591738068
2460678.417467407 286241.289612830 -214444.198243124 -116364.121670461 31649345.124081079 -131808101.144292235 -57137443.420162991 -29.571717173 -5.996419594 -2.600352578
2460678.459134074 288594.307584592 -211855.399454452 -114961.591994156 31755839.831644505 -131786498.732082650 -57128076.306610644 -29.566863269 -6.016270027 -2.608965270
2460678.500800741 290918.885275528 -209246.078725609 -113547.879049839 31862317.036836412 -131764824.862038001 -57118678.189174302 -29.561992515 -6.036116377 -2.617576115
2460678.542467407 293214.769588211 -206616.474564298 -112123.112404510 31968776.676677257 -131743079.549213633 -57109249.074697971 -29.557104938 -6.055958688 -2.626185097
2460678.584134074 295481.710163945 -203966.827909540 -110687.422952712 32075218.691799592 -131721262.808009639 -57099788.969744980 -29.552200548 -6.075796932 -2.634792238
2460678.625800741 297719.459339792 -201297.382194274 -109240.942950393 32181643.022877723 -131699374.652893528 -57090297.880911253 -29.547279354 -6.095631063 -2.643397525
2460678.667467407 299927.772111093 -198608.383411540 -107783.806050723 32288049.607060920 -131677415.099137634 -57080775.815145060 -29.542341363 -6.115461096 -2.652000919
2460678.709134074 302106.406317275 -195900.079910731 -106316.147193638 32394438.385110177 -131655384.161350861 -57071222.779110350 -29.537386600 -6.135286987 -2.660602428
2460678.750800741 304255.122600745 -193172.722460944 -104838.102640109 32500809.297829662 -131633281.854208604 -57061638.779503241 -29.532415058 -6.155108720 -2.669202060
2460678.792467407 306373.684371393 -190426.564317785 -103349.810008299 32607162.282501675 -131611108.193197355 -57052023.823374741 -29.527426776 -6.174926281 -2.677799761
2460678.834134074 308461.857985382 -187661.861014473 -101851.408160298 32713497.280019876 -131588863.193132013 -57042377.917487927 -29.522421747 -6.194739640 -2.686395563
2460678.875800741 310519.412705908 -184878.870425912 -100343.037236787 32819814.231322434 -131566546.868893147 -57032701.068637505 -29.517399982 -6.214548796 -2.694989450
2460678.917467407 312546.120669705 -182077.852836098 -98824.838693518 32926113.073828809 -131544159.236178339 -57022993.283975668 -29.512361504 -6.234353691 -2.703581393
2460678.959134074 314541.757058600 -179259.070724262 -97296.955185346 33032393.748569362 -131521700.310005605 -57013254.570363015 -29.507306330 -6.254154399 -2.712171406
2460679.000800741 316506.100062165 -176422.788829649 -95759.530601277 33138656.196620308 -131499170.105457485 -57003484.934691213 -29.502234459 -6.273950770 -2.720759444
2460679.042467407 318438.930846225 -173569.274219488 -94212.710101251 33244900.355542328 -131476568.638439864 -56993684.384212002 -29.497145906 -6.293742895 -2.729345568
2460679.084134074 320340.033716992 -170698.796070386 -92656.639997587 33351126.166506369 -131453895.924170673 -56983852.925881833 -29.492040686 -6.313530728 -2.737929702
2460679.125800741 322209.196085616 -167811.625733789 -91091.467790400 33457333.570730623 -131431151.977931350 -56973990.566687614 -29.486918829 -6.333314195 -2.746511847
2460679.167467407 324046.208438711 -164908.036804472 -89517.342204669 33563522.505920775 -131408336.815832809 -56964097.313978933 -29.481780328 -6.353093341 -2.755092032
2460679.209134074 325850.864494882 -161988.304897414 -87934.413069212 33669692.913392320 -131385450.453289747 -56954173.174806289 -29.476625204 -6.372868121 -2.763670206
2460679.250800741 327622.961171190 -159052.707713900 -86342.831352454 33775844.734509096 -131362492.905779287 -56944218.156250186 -29.471453451 -6.392638534 -2.772246376
2460679.292467407 329362.298555709 -156101.525110512 -84742.749199767 33881977.907125615 -131339464.189613923 -56934232.265756160 -29.466265120 -6.412404507 -2.780820549
2460679.334134074 331068.680056269 -153135.038871690 -83134.319810093 33988092.372705512 -131316364.320401862 -56924215.510467030 -29.461060211 -6.432166100 -2.789392702
2460679.375800741 332741.912368860 -150153.532776455 -81517.697472044 34094188.072761953 -131293193.313812479 -56914167.897554971 -29.455838725 -6.451923236 -2.797962815
2460679.417467407 334381.805452225 -147157.292667868 -79893.037601503 34200264.945301875 -131269951.186356664 -56904089.434559695 -29.450600691 -6.471675962 -2.806530893
2460679.459134074 335988.172668658 -144146.606221504 -78260.496616010 34306322.931940548 -131246637.953832462 -56893980.128714472 -29.445346117 -6.491424173 -2.815096952
2460679.500800741 337560.830754360 -141121.763012758 -76620.231971185 34412361.974344037 -131223253.632098123 -56883839.987281255 -29.440075010 -6.511167929 -2.823660932
2460679.542467407 339099.599796092 -138083.054586747 -74972.402198563 34518382.010675065 -131199798.237859249 -56873669.017891966 -29.434787400 -6.530907184 -2.832222849
2460679.584134074 340604.303363864 -135030.774222917 -73317.166777878 34624382.982704058 -131176271.787100285 -56863467.227868401 -29.429483287 -6.550641879 -2.840782717
2460679.625800741 342074.768483272 -131965.217002912 -71654.686173782 34730364.832253195 -131152674.295864716 -56853234.624560341 -29.424162686 -6.570372075 -2.849340484
2460679.667467407 343510.825614213 -128886.679880877 -69985.121873906 34836327.497644380 -131129005.781049237 -56842971.215690039 -29.418825634 -6.590097681 -2.857896179
